conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1998883923355644340,2025-12-10 22:33:59+00:00,0,MBG adalah langkah nyata membangun generasi sehat #MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/POgDA0L0te,1998883923355644340,https://pbs.twimg.com/media/G712VbwaMAMVzT2.jpg,,in,,0,0,0,https://x.com/undefined/status/1998883923355644340,1615863108630728705,
1998883965110022414,2025-12-10 22:34:09+00:00,0,Pentingnya program MBG untuk masa depan #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/ueX9vohWzo,1998883965110022414,https://pbs.twimg.com/media/G712X3DaMAEb96q.jpg,,in,,0,0,0,https://x.com/undefined/status/1998883965110022414,1615863108630728705,
1998884009875747028,2025-12-10 22:34:20+00:00,0,Program MBG merupakan investasi jangka panjang dalam hal pembangunan manusia untuk menciptakan generasi berkualitas dan unggul di masa depan #MakanBergiziGratis https://t.co/hXm7pLwZdp,1998884009875747028,https://pbs.twimg.com/media/G712admbMAAOj7z.jpg,,in,,0,0,0,https://x.com/undefined/status/1998884009875747028,1615863108630728705,
1998884060157071759,2025-12-10 22:34:32+00:00,0,MBG anak sehat Indonesia hebat #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/ApSIifkjdR,1998884060157071759,https://pbs.twimg.com/media/G712dZLbwAE17KI.jpg,,in,,0,0,0,https://x.com/undefined/status/1998884060157071759,1615863108630728705,
1998588486555939051,2025-12-10 22:38:04+00:00,0,@ARSIPAJA Wah kalo gitu pejabat2 di indonesia harus wajib makan MBG biar PNTER CERDAS SOALANYA GA MALU RAKYATNYA PINTAR TP PEJABATNYA TOLOL SEMUA,1998884953204146600,,ARSIPAJA,in,,0,20,0,https://x.com/undefined/status/1998884953204146600,1321774693259472897,
1998773224193274111,2025-12-10 22:41:45+00:00,0,@Mythicalforest Emang prabowo ga pernah mimpi Siksa Kubur ? Kok gak punya empati dari ribuan anak sekolah keracunan MBG ratusan korban Bencana banjir dan tanah longsor di Sumatera dianggap secara statistik saja....merasa akan hidup abadi hingga egonya tinggi,1998885878366916685,,Mythicalforest,in,,1,12,0,https://x.com/undefined/status/1998885878366916685,28366523,
1998026645085769866,2025-12-10 22:43:00+00:00,0,@timmystudio ada banget ide nya kak timmy mANA LAYOUTNYA LUCU LUCU mbg yg ini pasti pada doyann :3,1998886190620225594,,timmystudio,in,,0,1,0,https://x.com/undefined/status/1998886190620225594,1347218502323564548,
1998886940448563459,2025-12-10 22:45:58+00:00,0,Banyak yg meninggal karena mbg skrng banyak jg gara2 rusaknya hutan Kalo masih pada dukung dia berarti otak lo ada yg salah,1998886940448563459,,,in,,0,13,0,https://x.com/undefined/status/1998886940448563459,1487436085404012548,
1996256228142694753,2025-12-10 22:46:01+00:00,0,@BangPino__ Kalau program MBG termasuk tdk membuka loker,1998886950619721902,,BangPino__,in,,0,22,0,https://x.com/undefined/status/1998886950619721902,1594992254,
1998887310713290990,2025-12-10 22:47:27+00:00,0,Bekal hari ini sudah siap MBG untuk pak suami Masakan Bini Gue = MBG,1998887310713290990,,,in,,0,0,0,https://x.com/undefined/status/1998887310713290990,1105246147,
1998588486555939051,2025-12-10 22:54:42+00:00,0,@ARSIPAJA Dan asset pengelola MBG naik 120 persen. #JokowiLuhutRakusHarta @ZUL_Hasan https://t.co/J6e63cUF1P,1998889135856300255,https://pbs.twimg.com/media/G717ESRb0AALMWe.jpg,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998889135856300255,2428845116,
1998588486555939051,2025-12-10 23:00:45+00:00,0,@ARSIPAJA oalah ini org yg ngurus mbg ketahuan sih,1998890661203030049,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998890661203030049,111277966,
1998890972126785784,2025-12-10 23:02:00+00:00,0,mbg jungwoo️,1998890972126785784,,,in,,0,0,0,https://x.com/undefined/status/1998890972126785784,1477590341293248513,
1998588486555939051,2025-12-10 23:07:06+00:00,0,@ARSIPAJA MBG mah cuma buat pengantar awal doang pak klo pengen naik IQ nya mah belajar dengan rajin. Btw klo MBG bisa naikin IQ pejabat harusnya makan dong biar pinter ngurusin negara+wowo juga,1998892258062643358,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998892258062643358,1496256916397629441,
1998893075289268474,2025-12-10 23:11:47+00:00,1,@yusufagro @prabowo Hai berikut 10 prestasi besar Prabowo Subianto di 2025 berdasarkan analisis sumber beragam: 1. Program Makan Bergizi Gratis (MBG) capai 44 juta penerima disebut prestasi terbesar dunia. 2. Inflasi nasional di bawah 3% meski ketidakpastian global. 3. Raih komitmen investasi,1998893434736640120,,yusufagro,in,,0,0,0,https://x.com/undefined/status/1998893434736640120,1720665183188922368,
1998728895948833167,2025-12-10 23:11:56+00:00,0,@keonhoartis jgn paksa dd makan mbg ya,1998893473714577433,,keonhoartis,in,,0,0,0,https://x.com/undefined/status/1998893473714577433,1379782025872244739,
1998710449765060623,2025-12-10 23:13:33+00:00,0,@hypmetalkid @txtdrkuliner Klo keras kan tinggal di oven. Mikirrrrrr!!! Kebanyakan makan MBG sih,1998893879580569709,,hypmetalkid,in,,0,0,0,https://x.com/undefined/status/1998893879580569709,2857561854,
1998178080071037269,2025-12-10 23:20:19+00:00,1,@jeuwukasyem MBG Momen Bucin Gratis ,1998895585278177324,,jeuwukasyem,in,,0,0,0,https://x.com/undefined/status/1998895585278177324,1717918896987181056,
1998896500399813048,2025-12-10 23:23:58+00:00,0,Bedak mbg,1998896500399813048,,,in,,0,0,0,https://x.com/undefined/status/1998896500399813048,792281264,
1998522746331074773,2025-12-10 23:25:17+00:00,0,@emakjulidd Ntar kalo bnyak liburnya dapur mbg jg bnyk liburnya dong ,1998896832378994937,,emakjulidd,in,,0,0,0,https://x.com/undefined/status/1998896832378994937,1655923883764240386,
1998592888792559832,2025-12-10 23:30:44+00:00,0,@andikamalreza Iya wkwkwk dah seminggu ini sejak banjir Sumatera beritain MBG kenceng banget,1998898205980016900,,andikamalreza,in,,0,0,0,https://x.com/undefined/status/1998898205980016900,276869511,
1998766026578960535,2025-12-10 23:31:48+00:00,2,@P3gEl wayah gini masih ada orang rasis...?!? bermobil tp otak'a di bonsai. butuh MBG dpt asupan gizi,1998898474381881561,,P3gEl,in,,0,1,0,https://x.com/undefined/status/1998898474381881561,1582039167181107204,
1998588486555939051,2025-12-10 23:33:02+00:00,0,@ARSIPAJA MBG isinya ya gitulaaa.....,1998898782122160580,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998898782122160580,1148928890980589568,
1998588486555939051,2025-12-10 23:37:46+00:00,0,@ARSIPAJA Klo bisa gitu mulai dari kau semua lah makan MBG biar ga tolol2 kalian jadi pemerintah,1998899973145104432,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998899973145104432,90121660,
1998900297335451738,2025-12-10 23:39:03+00:00,1,Program MBG di Papua cukupi kebutuhan gizi orang asli Papua #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua #astacita https://t.co/xwSHEf0Exs,1998900297335451738,https://pbs.twimg.com/media/G72FOifaMAIvV7H.jpg,,in,,0,0,0,https://x.com/undefined/status/1998900297335451738,1775536487343464448,
1998900423911211446,2025-12-10 23:39:33+00:00,1,Program MBG sangat perlu dan snagat dibutuhkan dalam memperbaiki kualitas gizi dari anak anak bangsa #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua #astacita https://t.co/syPJ4kHe70,1998900423911211446,https://pbs.twimg.com/media/G72FV7Db0AAki-N.jpg,,in,,0,0,0,https://x.com/undefined/status/1998900423911211446,1775536487343464448,
1998900537648095421,2025-12-10 23:40:00+00:00,0,Faktanya menu MBG gak bergizi gimana mau pinter Benerin dulu tuh minimal tau mana yg baik untuk anak Ingat ya anak2 indonesia gak sama jangan sampe salah dietnya,1998900537648095421,,,in,,0,0,0,https://x.com/undefined/status/1998900537648095421,1223923555139608576,
1998901887014511099,2025-12-10 23:45:22+00:00,0,Sebuah pondok pesantren di kabupaten Kendal Jawa Tengah memiliki dapur MBG mandiri yang memenuhi kebutuhan gizi para santrinya. Dapur ini juga mengajarkan manajemen dan kewirausahaan di lingkup ponpes dengan menggandeng penyedia bahan makanan dari wilayah Kendal sendiri. https://t.co/Q95B9aAqqw,1998901887014511099,https://pbs.twimg.com/ext_tw_video_thumb/1998901658462597120/pu/img/L2sjaFhJw_RHOd8v.jpg,,in,,0,0,0,https://x.com/undefined/status/1998901887014511099,1984154817896529920,
1998902178564686009,2025-12-10 23:46:31+00:00,0,mbg aja bikin keracunan kok ngarep iq naik aowkkakaka kocak lu,1998902178564686009,,,in,,0,0,0,https://x.com/undefined/status/1998902178564686009,1499327550207979522,
1998902212370772173,2025-12-10 23:46:39+00:00,0,Hai Sobat Kemendukbangga/BKKBN Kaltim Rapat Koordinasi Persiapan Pelaksanaan MBG sasaran 3B (Bumil Busui dan Balita Non PAUD) bertempat di kantor Kecamatan Tenggarong Kutai Kartanegara pada Rabu (10/12/25). #PresidenPrabowo #MenteriWihaji #Kemendukbangga #MBG3B https://t.co/HMv5xGGcDc,1998902212370772173,https://pbs.twimg.com/media/G72G9ttaMAMVvTF.jpg,,in,,0,0,0,https://x.com/undefined/status/1998902212370772173,466036969,
1998748257749709259,2025-12-10 23:50:10+00:00,0,@blackroseight8 @ButterCupdanie1 Saya sii ga paham ttg SOP MBG mba...cuma bbrp x jadi vendor utk bahan mentah ayam dan lele Cuma mnrt saya klo anak2 ga suka trus gamau makan kan ujung2nya mubazir yaaa Ini cuma pendapat pribadi utk diskusi aja BKN utk protes Dl seingat saya pas anak2 SD dn ikut katering,1998903096874025122,,blackroseight8,in,,0,1,0,https://x.com/undefined/status/1998903096874025122,1428002673815482369,
1998343685520630069,2025-12-10 23:50:46+00:00,5,@LokalPendaki Bule itu gak denger apa kata @prabowo kalo sawit ya pohon ada daunnya. Yg mboten² aja. 10 bulan kemudian omongan itu dibantah oleh bencana dahsyat banjir kayu glondongan. Dari video tsb kita tau siapa yg dikatakan yg mboten² aja. Si bule ni pasti gak dpt MBG jd pintar dia.,1998903248766505113,,LokalPendaki,in,,0,0,0,https://x.com/undefined/status/1998903248766505113,58219922,
1998903497325240523,2025-12-10 23:51:46+00:00,0,Pembukaan lapangan kerja pada MBG. Mari kita selalu kawal Program MBG untuk Indonesia lebih baik @Forum_MBG #MakanBergiziGratis #UMKMDukungMBG #PenuhiGiziIndonesia #MBGDorongEkonomi https://t.co/CQ5he1orXj,1998903497325240523,https://pbs.twimg.com/media/G72IIYJbYAMEfyn.jpg,,in,,0,0,0,https://x.com/undefined/status/1998903497325240523,2692047301,
1998904034825212400,2025-12-10 23:53:54+00:00,0,MBG hadir sebagai wujud nyata kepedulian terhadap generasi Indonesia. Mari kita selalu kawal Program MBG untuk Indonesia lebih baik @Forum_MBG #MakanBergiziGratis #UMKMDukungMBG #PenuhiGiziIndonesia #MBGDorongEkonomi https://t.co/4i2xwTOj4K,1998904034825212400,https://pbs.twimg.com/media/G72InneawAEvfUF.jpg,,in,,0,0,0,https://x.com/undefined/status/1998904034825212400,2692047301,
1998904500908863534,2025-12-10 23:55:45+00:00,0,Campuran susu dan jeruk kayaknya kurang bagus nggak sih? Kenapa mbg sekolahku hari inii dpt susu sama jeruk yh? Tapi gapapa deh susunya ku minum nanti jeruknya aku makan nanti malam,1998904500908863534,,,in,,0,0,0,https://x.com/undefined/status/1998904500908863534,1986691784295260161,
1998904694002106776,2025-12-10 23:56:32+00:00,396,Maksudnya adalah ini kelanjutan yang tahun kemarin pada ribut. Dana K/L dipotong transfer daerah (TKD) dipotong dst. yang kemudian (presumably) dananya digunakan untuk MBG KMP dan Danantara. Tahun ini benar-benar kering; banyak K/L dan daerah yang cukup bertahan hidup ,1998904696292114783,,samsarigged,in,,14,1,58,https://x.com/undefined/status/1998904696292114783,2418597883,
1998904858620158138,2025-12-10 23:57:10+00:00,0,Temen gue guru pesantren. Dia bilang dulu santri sering lemes karena makan seadanya. Program MBG beneran ngerubah itu. #Kemendagri #MBG #Pesantren,1998904858620158138,,,in,,0,1,0,https://x.com/undefined/status/1998904858620158138,787329044194824193,
1998904989532737857,2025-12-10 23:57:42+00:00,0,Wujud Konsistensi Dukungan TNI Sukseskan MBG Babinsa Koramil Klungkung Monitoring Pembangunan Dapur MBG Di Desa Satra https://t.co/NSkhAaziDo,1998904989532737857,https://pbs.twimg.com/media/G72JdyjbcAAShbJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1998904989532737857,1601771834873036801,
1998905145321812417,2025-12-10 23:58:19+00:00,0,Terjun Langsung Ke Sekolah Babinsa Tegak Yakinkan MBG Sehat Dan Berkualitas https://t.co/cT2iC8JEt0,1998905145321812417,https://pbs.twimg.com/media/G72Jmm4aMAAgFg9.jpg,,in,,0,0,0,https://x.com/undefined/status/1998905145321812417,1601771834873036801,
1998588486555939051,2025-12-10 23:59:05+00:00,0,@ARSIPAJA Tau kan mbg balita dan anak SD aja di kasih susu dan minuman kacang ijo yg gula nya tinggi bgt di kasihnya burger ala ala Dimana gizinya yg ada jg ngrusak,1998905339786448952,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1998905339786448952,508467436,
1998965467474690218,2025-12-11 21:18:20+00:00,0,@narkosun Astagfirulloh ...ada apalagi ini MBG..ko kaya dikutuk sih..masalah selalu datang dari MBG...,1999227271677378597,,narkosun,in,,0,0,0,https://x.com/undefined/status/1999227271677378597,1804069747484758016,
1999139041199964587,2025-12-11 21:24:24+00:00,27,@seruanhl @NgkongRoses @Anak__Ogi @AntoniusCDN @Ary_PrasKe2 @BebySoSweet @BiLLRaY2019 @denni_sauya @DS_yantie @FirzaHusain @Urrangawak 16 rb murid2 keracunan MBG pemilik &amp; pengelola Dapur MBG tidak satupun ditangkap. Mobil pengangkut MBG tabrak murid2 SD sopirnya ditangkap. Pemerintah beraninya sama rakyat kecil.,1999228800920596624,,seruanhl,in,,0,11,1,https://x.com/undefined/status/1999228800920596624,1831597288755752960,
1998981067827479003,2025-12-11 21:32:37+00:00,0,@ARSIPAJA Berstiker MBG ye kan @kompascom,1999230869748478342,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1999230869748478342,412879520,
1998970381504491662,2025-12-11 21:36:52+00:00,0,@ayaharno @nongandah Di MBG itu ada 3 Shift nah kalo tim pengantar termasuk supir selalu shift pagi jam 7 kurang harus udah hadir di dapur gitu kata temen yg kerja di dapur MBG. Yang bagian prepare beda lagi timnya.,1999231939618992571,,ayaharno,in,,0,0,0,https://x.com/undefined/status/1999231939618992571,1075816927,
1999232188672618866,2025-12-11 21:37:52+00:00,0,bangun pagi kalo bukan itu memasak untuk apalagi️. sarapan ya kak udh aku siapin @.jaehyun. yg satu lagi biarin aja dah dapet jatah mbg️ https://t.co/HmzCzFNokj,1999232188672618866,https://pbs.twimg.com/media/G76zE21agAApHk7.jpg,,in,,0,0,0,https://x.com/undefined/status/1999232188672618866,1706623961562591232,
1999232717423313249,2025-12-11 21:39:58+00:00,0,jangankan gubernur gw yg rakyat aja nangis liat videonya btw mobil MBG min,1999232717423313249,,,in,,0,0,0,https://x.com/undefined/status/1999232717423313249,1411281548989534215,
1999232793348571612,2025-12-11 21:40:16+00:00,0,Kemendikdasmen Beri Santunan ke Korban Ditabrak Mobil MBG Rp 2 5-5 Juta https://t.co/1HeQpatnzs .,1999232793348571612,,,in,,0,0,0,https://x.com/undefined/status/1999232793348571612,1856468264857284609,
1999232831810388205,2025-12-11 21:40:25+00:00,0,Detik detik mobil MBG menabrak siswa SDN 01 Kalibaru Jakarta Utara. https://t.co/4bcAQT4GTb,1999232831810388205,https://pbs.twimg.com/ext_tw_video_thumb/1999232786176311299/pu/img/qbojMLxc3MR3RxZ2.jpg,,in,,0,0,1,https://x.com/undefined/status/1999232831810388205,1990952832930074624,
1999237769986720009,2025-12-11 22:00:03+00:00,0,!!! PENGINGAT !!! SHOPEEFOOD SPESIAL 12.12 DISKON 99% 24X SEHARI MANTULL BANGETT ⏰️05.00 https://t.co/qUbEXl3nyA *apk shopeepay https://t.co/MuEcpNAtHw gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek jumat mobil mbg anak2 sd https://t.co/S3Lo6Mmg0u,1999237769986720009,https://pbs.twimg.com/media/G764KBTagAIv6aq.jpg,,in,,0,0,0,https://x.com/undefined/status/1999237769986720009,1515219686019170307,
1999106155537133903,2025-12-11 22:02:02+00:00,2,@ulz_12 @tanyakanrl opini tolol kalau gaada mbg gaakan ada kejadian ini,1999238271713579036,,ulz_12,in,,0,1,0,https://x.com/undefined/status/1999238271713579036,1090184325662834689,
1999106155537133903,2025-12-11 22:02:14+00:00,1,@tanyakanrl Owo jadi Presiden &gt; bikin MBG per kecamatan &gt; butuh supir untuk anter ke sekolah² &gt; supir amatir salah injek gas &gt; anak² jadi korban Yg salah bukan programnya? Ya udh yg salah presiden lu noh. Awas aja abis ini nongol kik prisidin disilihin gua sikat pake linggis lu,1999238320761766147,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1999238320761766147,1535199493247090688,
1999001245395144716,2025-12-11 22:03:44+00:00,0,@tanyarlfes guys dari case ini semoga ga jadi kesempatan pejabat buat cari suara ya dan kalau ada pun gw harap kita semua nyadar akan adanya potensi itu. Karena kemarin ada yang keliatan mau mencoba ambil simpatisan publik dengan meminta maaf terkait pelaksanaan mbg &amp; case ini,1999238698723082329,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1999238698723082329,1797098879537893376,
1999239123954258333,2025-12-11 22:05:25+00:00,1,Mobil MBG anak2 SD Innalillahi Ya Allah 00.00 WIB TNI-Kita #KerjasamaUntukSumatera #BergerakUntukPapua #DukungHakLinda Pecat Oknum KPK Presiden Prabowo Subianto Pak Prabowo PBNU Bahlil Terra Drone Pemulihan Awal Kebangkitan tni rakyat solusi #BantuPemulihanSumatera https://t.co/rGIYSxbkU3,1999239123954258333,https://pbs.twimg.com/amplify_video_thumb/1999239083856662528/img/AGniXQ94qy8D7NHW.jpg,,in,,0,0,0,https://x.com/undefined/status/1999239123954258333,1939556503243145217,
1999239193625788657,2025-12-11 22:05:42+00:00,0,Dikira program mbg ngerekrut tukang masak doang,1999239193625788657,,,in,,0,0,0,https://x.com/undefined/status/1999239193625788657,1369565981366833155,
1998604403113341396,2025-12-11 22:05:46+00:00,0,@G0LIATH87 Termul golbok asal elu tau aja.. MBG anggarannya dari duit pajak rakyat tidak boleh ada perbedaan selama menjadi anak bangsa mereka punya hak yang sama hanya oknum aja yang jahil membeda bedakan...,1999239211942076796,,G0LIATH87,in,,0,0,0,https://x.com/undefined/status/1999239211942076796,1838802021782315008,
1999239418419478695,2025-12-11 22:06:36+00:00,1,Mobil MBG anak2 SD Innalillahi Ya Allah 00.00 WIB TNI-Kita #KerjasamaUntukSumatera #BergerakUntukPapua #DukungHakLinda Pecat Oknum KPK Presiden Prabowo Subianto Pak Prabowo PBNU Bahlil Terra Drone Pemulihan Awal Kebangkitan tni rakyat solusi #BantuPemulihanSumatera https://t.co/LPWGLv66c3,1999239418419478695,https://pbs.twimg.com/media/G765mmSaUAAZrK6.jpg,,in,,0,0,0,https://x.com/undefined/status/1999239418419478695,1939556503243145217,
1999106155537133903,2025-12-11 22:08:10+00:00,13,@tanyakanrl supir amatir baru belajar nyetir yg hire siapa? ya yg bikin program mbg baliknya lg lg juga ke duit di korup karna gw yakin gaji dia pasti lebih rendah dr supir yg udah pro,1999239816031142044,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1999239816031142044,1648136644317556736,
1998991340194115907,2025-12-11 22:09:02+00:00,0,@kompascom mobil MBG njinggg,1999240033472250313,,kompascom,in,,0,0,0,https://x.com/undefined/status/1999240033472250313,188229475,
1998745398182375698,2025-12-11 22:12:30+00:00,0,@IntanKintania @vincentrcrd Lucu banget padahal duit jajan mereka bisa lebih banyak berapa kali lipat dr porsi mbg sehari kan ,1999240904000045322,,IntanKintania,in,,0,0,0,https://x.com/undefined/status/1999240904000045322,1461296762417680387,
1998966832452219294,2025-12-11 22:12:46+00:00,0,@txtdrjkt ini pihak MBG nya nyari supir nya gimana sih gw denger katanya supirnya baru belajar emang ga dicek dulu apa pengalaman ama SIM nya? Kalau emang udh pengalaman ga mungkin bisa salah injek rem jadi injek gas udah muscle memory harusnya.,1999240970865639521,,txtdrjkt,in,,0,0,0,https://x.com/undefined/status/1999240970865639521,1901236726460481536,
1999241749731115307,2025-12-11 22:15:51+00:00,0,Anjir mobil berstiker dong emang mobil mbg itu,1999241749731115307,,,in,,0,0,0,https://x.com/undefined/status/1999241749731115307,184712143,
1999241908561019005,2025-12-11 22:16:29+00:00,0,Yg biasanya ada konten nungguin mobil mbg Skrang trauma takut ketabrak,1999241908561019005,,,in,,0,0,0,https://x.com/undefined/status/1999241908561019005,1235440962031112193,
1999241912629543105,2025-12-11 22:16:30+00:00,2,Capek hidup di Indon. . APBN buat bangun ponpes swasta ambruk karena kesalahan sendiri lalu buat MBG yg jadi ladang korupsi...,1999241912629543105,,,in,,0,0,0,https://x.com/undefined/status/1999241912629543105,49465717,
1999242105122881978,2025-12-11 22:17:16+00:00,0,Setelah nonton lagi video anak-anak sd yang ditabrak mobil MBG baru ngeh ternyata anak-anak itu lagi pada duduk bukan berdiri... Mau langsung lari juga sulit keburu ketabrak kelindes,1999242105122881978,,,in,,0,0,0,https://x.com/undefined/status/1999242105122881978,1014873905679433730,
1999242391602233558,2025-12-11 22:18:24+00:00,1,Klaim saldo Shopeepay 10.000 dg install apk Spay &amp; pake kode referral: FF6JWV5WP Upgrade ke Spay Plus login dg akun Shopee &amp; masukin kodenya. banyak promo diskon zonauang mobil mbg terra drone linda susanti ldii sancho blibli 1212 renjun jimin jake https://t.co/RR82y9lq6V,1999242391602233558,,,in,,0,0,0,https://x.com/undefined/status/1999242391602233558,1380722471431639041,
1999243830579834951,2025-12-11 22:24:08+00:00,17,Dekat rumah di komplek belakang ada rumah yang dijadikan dapur MBG sepertinya. Karena ada spanduk BGN kemudian ada mobil colt tertutup berstiker BGN juga. Dan sempat lihat juga di lokasi yang berbeda. Kalau ga salah ingat di Grha Raia. Yang jadi penasaran dan kecurigaan itu,1999243830579834951,,,in,,3,11,2,https://x.com/undefined/status/1999243830579834951,18249099,
1999129324700487745,2025-12-11 22:26:23+00:00,3,@kenhans03 Lhoooo.... Lebi murah drpd MBG,1999244400782917697,,kenhans03,in,,0,1,0,https://x.com/undefined/status/1999244400782917697,1366568677592633344,
1999244501093875766,2025-12-11 22:26:47+00:00,2,Foto paling nyessssss Dr sekian banyak foto bapak yg seliweran dimedsos sejak kmrn Adek bayi semoga dikehidupanmu senantiasa dikelilingi orang baik yg berbelas kasih. Terimakasih pak Ganjar sudah memberikan semangat dan energi positif utk korban. . . Kalibata MBG Jumat https://t.co/DSdhU9FQmW,1999244501093875766,https://pbs.twimg.com/media/G76-R0hagAIX13S.jpg,,in,,0,1,0,https://x.com/undefined/status/1999244501093875766,1295380140,
1996595862437597358,2025-12-11 22:28:00+00:00,0,@pagesoobun KAN ITU PAS CLOSEDAY ABANG... eungg enaknya mbg dari ultah soobinited enih... ada Endog dan ayam... .⁠·⁠´⁠¯⁠`⁠(⁠&gt;⁠▂⁠&lt;⁠)⁠´⁠¯⁠`⁠·⁠.,1999244804623147235,,pagesoobun,in,,0,0,0,https://x.com/undefined/status/1999244804623147235,1319815597039874048,
1999096497611407836,2025-12-11 22:29:18+00:00,0,@njmtrh @cinnamongirlc Ga juga bu christie juga udah blunder komenan soal MBG,1999245132533797119,,cikalbakalnjmie,in,,0,1,0,https://x.com/undefined/status/1999245132533797119,234744541,
1999245317544583336,2025-12-11 22:30:02+00:00,0,‼️ PENGINGAT ‼️ SHOPEEFOOD SPESIAL 12.12 DISKON 99% 24X SEHARI ⏰️ 06.00 https://t.co/qUbEXl3nyA *apk shopeepay https://t.co/MuEcpNAtHw daget giveaway beli gofood grabfood kode promo voc gacoan wts wtb voucher shopeefood lazada jumat mobil mbg kalibata harga https://t.co/lGkkvLjNHa,1999245317544583336,https://pbs.twimg.com/media/G76_BWkagAMnmMl.jpg,,in,,0,0,0,https://x.com/undefined/status/1999245317544583336,1515219686019170307,
1998972254290636933,2025-12-11 22:30:58+00:00,0,@zakiberkata kasian sama orang tua korban pasti ngerasain yang namanya trauma berat karena anak yang harusnya menikmati makanan mbg malah di lukai dengan cara di tabrak secara langsung haduhh pemerintah gimana ini? jan sampe tutup mata lagi ya...,1999245551720862050,,zakiberkata,in,,0,0,0,https://x.com/undefined/status/1999245551720862050,1983288355334041604,
1999126179773907062,2025-12-11 22:32:00+00:00,0,@Opposisi6890 Bagus pemuda harus berani dan kritis terutama jujur ... Bentuk kelompok utk membuat dapur mbg ( apapun istilahnya ) sbg solusi nya jadi beri doluri tdk cuma kritisi .,1999245810878632259,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1999245810878632259,1950180378393923586,
1999245908308033538,2025-12-11 22:32:23+00:00,2,sakit hati bgt ngeliat mobil mbg ituuu,1999245908308033538,,,in,,0,1,0,https://x.com/undefined/status/1999245908308033538,1865750689894518785,
1999021271418548238,2025-12-11 22:34:02+00:00,1,@BabyMILLOwL @Alyezzzzz @karimnas_ Sarannya bagus banggg tapi mungkin dia bikin program karna ga cuma buat orang2 yang mendapatkan mbg tapi juga tenaga kerja yang diserap lebih banyak jadi bisa menciptakan lapangan kerja baru.,1999246325611950354,,BabyMILLOwL,in,,0,0,0,https://x.com/undefined/status/1999246325611950354,1613544919955832833,
1999246512480756059,2025-12-11 22:34:47+00:00,0,Terkuak Sosok Sopir Mobil MBG yang Lindas Siswa SD di Cilincing Alibinya Mengejutkan Usai Ditangkap https://t.co/8CjWUn6pkJ lewat @tribunnews,1999246512480756059,,,in,,0,0,0,https://x.com/undefined/status/1999246512480756059,1239919987227127808,
1998988021958586442,2025-12-11 22:36:20+00:00,0,@hadzafadhli @FelixSGL1 Ketua Program MBG na hrs di periksa itu,1999246904098730257,,hadzafadhli,in,,0,1,0,https://x.com/undefined/status/1999246904098730257,1110759625194758144,
1999247073712193674,2025-12-11 22:37:01+00:00,1,tp ya seharusnya ada regulasinya tuh dapur mbg yg masak isinya juga ordal semua. prabowo harusnya adain seleksi pegawai mbg yg bener dong,1999247073712193674,,,in,,0,0,0,https://x.com/undefined/status/1999247073712193674,1458650200067608577,
1999247480232546719,2025-12-11 22:38:38+00:00,0,Trending Topic Anak-Anak SD Pasca Tragedi Cilincing Warganet Marah-Sentimen Negatif Program 'MBG' Meningkat https://t.co/lVTi1RnHGe,1999247480232546719,,,in,,0,0,0,https://x.com/undefined/status/1999247480232546719,817669043792420864,
1999065828382416918,2025-12-11 22:38:40+00:00,0,@qwerty21103 @randomable_ Banyak yg dibela buzzer presiden dg narasi penyebab kecelakaan anak anak kecil suka antusias ngejar ngejar mbg ,1999247490546303302,,qwerty21103,in,,0,1,0,https://x.com/undefined/status/1999247490546303302,1171583286251929600,
1999247906306687409,2025-12-11 22:40:19+00:00,0,Ya Tuhan Ini puncak kegoblogan MBG,1999247906306687409,,,in,,0,0,0,https://x.com/undefined/status/1999247906306687409,3389595199,
1999248136175518029,2025-12-11 22:41:14+00:00,0,tanda bahwa mbg ini terkutuk sekali,1999248136175518029,,,in,,0,0,0,https://x.com/undefined/status/1999248136175518029,1379308691556499460,
